1709,Ilya Kotau,,170 lbs.,,,,3.94,0.4,0.44,6.57,1,1,6.6,,,,
1710,Marcus Kowal,,135 lbs.,,,,0,0,0,0,0,0,0,,,,
1711,Naoyuki Kotani,"5' 8""",155 lbs.,"66""",Southpaw,12/8/1981 0:00,1.02,0.31,0.5,0.83,0.16,0.46,0.8,,Lightweight,"Yokohama, Kanagawa",Japan
1712,Iouri Kotchkine,"6' 2""",235 lbs.,,Orthodox,,0.67,0.38,0.15,0,0,0.25,0,,,,
1713,Josh Koscheck,"5' 10""",170 lbs.,"73""",Orthodox,11/30/1977 0:00,1.79,0.36,0.63,2.46,0.48,0.64,0.4,Kos,Welterweight,"Buffalo, New York",United States
1714,Karolina Kowalkiewicz,"5' 3""",115 lbs.,"64""",Orthodox,10/15/1985 0:00,5.27,0.39,0.56,0.1,0.12,0.75,0.1,,Strawweight,Lodz,Poland
1715,Steve Kozola,,155 lbs.,,,,3.9,0.39,0.5,2.34,1,1,0,,,,
1716,Derrick Krantz,"5' 10""",170 lbs.,"72""",Orthodox,1/13/1988 0:00,2.07,0.37,0.5,3.18,0.5,0,0.8,,,,
1717,Jorgen Kruth,"6' 2""",205 lbs.,,,5/8/1974 0:00,0,0,0,0,0,0,0,,,,
1718,James Krause,"6' 2""",170 lbs.,"73""",Orthodox,6/4/1986 0:00,4.79,0.49,0.61,0.96,0.18,0.59,0.9,The James Krause,Lightweight,"Lee's Summit, Missouri",United States
1719,Rene Kronvold,"5' 8""",170 lbs.,,Orthodox,,0.82,1,0.6,0,0,0.66,4.1,,,,
1720,Pascal Krauss,"6' 1""",170 lbs.,,Orthodox,4/19/1987 0:00,5.45,0.47,0.59,1.53,0.5,0.6,0.9,Panzer,Welterweight,Freiburg,Germany
1721,Nikita Krylov,"6' 3""",205 lbs.,"77""",Orthodox,3/7/1992 0:00,4.33,0.56,0.43,1.34,0.33,0.55,1.3,,Light Heavyweight,Kiev,Ukraine
1722,Mariusz Ksiazkiewicz,"6' 3""",185 lbs.,"75""",Southpaw,10/4/1989 0:00,0.93,0.45,0.39,4,1,0,2,,,,
1723,Junya Kudo,,135 lbs.,,Orthodox,,1.85,0.71,0.33,0,0,0,0,,,,
1724,Anton Kuivanen,"5' 8""",155 lbs.,"72""",Orthodox,5/1/1984 0:00,2.27,0.38,0.67,1.2,1,0.71,0.4,,Lightweight,Helsinki,Finland
1725,Aleksei Kunchenko,"5' 8""",170 lbs.,"70""",Orthodox,5/2/1984 0:00,3.67,0.44,0.63,0.25,0.33,0.8,0,,,,
1726,John Kuhner,,170 lbs.,,,10/12/1982 0:00,0,0,0,0,0,0,0,,,,
1727,Maiju Kujala,,135 lbs.,,,,2.5,0.4,0.36,0,0,0.5,0,,,,
1728,Michael Kuiper,"6' 0""",185 lbs.,"73""",Orthodox,6/7/1989 0:00,3.28,0.54,0.54,2.3,0.55,0.79,0,Judo,Light Heavyweight,Tilburg,Netherlands
1729,Keigo Kunihara,"6' 0""",235 lbs.,,Orthodox,,0.17,0.1,0.57,4.97,0.4,1,2.5,,Heavyweight,,Japan
1730,Kiichi Kunimoto,"5' 10""",170 lbs.,"71""",Orthodox,5/1/1981 0:00,1.87,0.44,0.41,1.59,0.2,0.28,0.3,Strasser,Welterweight,Osaka,Japan
1731,Leo Kuntz,"5' 10""",155 lbs.,,Orthodox,10/3/1983 0:00,1.68,0.32,0.45,1.99,0.25,0.33,0.7,The Lion,Lightweight,"Linton, North Dakota",United States
1732,Yana Kunitskaya,"5' 6""",135 lbs.,"68""",Orthodox,11/11/1989 0:00,4.22,0.57,0.51,1.62,0.53,0.5,0.2,,,,
1733,Korey Kuppe,"6' 5""",170 lbs.,"77""",Switch,1/23/1989 0:00,0.73,0.73,0.31,0,0,0.69,1,,,,
1734,Tsuyoshi Kurihara,"5' 10""",185 lbs.,,Orthodox,7/13/1973 0:00,0,0,0.5,0,0,0,0,,,,
1735,Ramazan Kuramagomedov,"6' 1""",170 lbs.,"73""",Orthodox,8/23/1996 0:00,11.67,0.67,0.54,1,0.14,0,0,,,,
1736,Eldari Kurtanidze,"5' 6""",235 lbs.,,Orthodox,4/16/1972 0:00,0.47,0.2,0.6,0,0,0,0,,,,
1737,Kyle Kurtz,,170 lbs.,,,,1.31,0.36,0.52,1.23,0.2,0,2.5,,,,
1738,Guram Kutateladze,"5' 11""",155 lbs.,"72""",Orthodox,1/8/1992 0:00,2.47,0.43,0.58,0,0,0.68,0,,,,
1739,Kaleo Kwan,"5' 7""",155 lbs.,,,8/1/1970 0:00,0,0,0,0,0,0,0,,,,
1740,Lina Kvokov,"5' 9""",135 lbs.,,Orthodox,,2.31,0.3,0.19,0,0,0,0,,,,
1741,Jarrod Kwitty,"5' 8""",185 lbs.,,,,0.53,0.5,0.32,8,0.5,0,2,,,,
1742,Mike Kyle,"6' 4""",205 lbs.,"77""",Orthodox,3/31/1980 0:00,3.93,0.51,0.49,1.33,0.62,0.5,0.8,MAK,Light Heavyweight,"San Jose, California",United States
1743,Achmed Labasanov,"6' 3""",215 lbs.,,Orthodox,4/24/1978 0:00,0.75,0.39,0.46,3,1,0,0.8,,,,
1744,Josh LaBerge,"5' 10""",145 lbs.,,,,2.53,0.36,0.44,0,0,0.71,0,,,,
1745,Jeremiah Labiano,"5' 10""",135 lbs.,,,,0,0,0,0,0,0,0,,,,
1746,Kemran Lachinov,,170 lbs.,,,,0,0,0,0,0,0,0,,,,
1747,Ryan LaFlare,"6' 1""",170 lbs.,"74""",Southpaw,10/1/1983 0:00,2.89,0.4,0.63,2.13,0.44,0.58,0.2,,Welterweight,"Lindenhurst, New York",United States
1748,Aspen Ladd,"5' 6""",135 lbs.,"66""",Orthodox,3/1/1995 0:00,5.22,0.55,0.46,2.45,0.75,0.66,1.2,,,,
1749,Noad Lahat,"5' 9""",145 lbs.,"69""",Orthodox,6/8/1984 0:00,2.79,0.46,0.63,2.37,0.26,0.16,2.4,,,,
1750,Ben Lagman,"6' 2""",185 lbs.,,,9/4/1986 0:00,0,0,0,0,0,0,0,,,,
1751,Tim Lajcik,"6' 1""",225 lbs.,,Orthodox,6/21/1965 0:00,0,0,0,0,0,0,0,The Bohemian,Heavyweight,"Redwood, California",United States
1752,Tina Lahdemaki,"5' 2""",115 lbs.,,Orthodox,5/28/1988 0:00,1.93,0.2,0.57,0,0,0.16,0,Jelly Bean,Strawweight,"Hyvinkaa, Uusimaa",Finland
1753,Todd Lally,"5' 7""",145 lbs.,,Orthodox,,0,0,0,0,0,0,0,,,,
1754,Sean Lally,"6' 0""",170 lbs.,,Orthodox,11/4/1990 0:00,5.34,0.39,0.3,0,0,0,0,,,,
1755,Jason Lambert,"6' 3""",185 lbs.,"75""",Orthodox,6/3/1975 0:00,3.21,0.58,0.5,1.35,0.36,0.28,2.4,The Punisher,Light Heavyweight,"San Diego, California",United States
1756,Aaron Lanfranco,,155 lbs.,,,8/26/1986 0:00,0,0,0,0,0,0,0,,,,
1757,Austen Lane,"6' 6""",245 lbs.,,Orthodox,11/9/1987 0:00,5.26,0.35,0.6,0,0,0,0,,,,
1758,Ricardo Lamas,"5' 8""",145 lbs.,"71""",Orthodox,5/21/1982 0:00,3.13,0.47,0.57,1.84,0.33,0.46,0.9,The Bully,Featherweight,"Chicago, Illinois",United States
1759,Jose Landi-Jons,"5' 11""",170 lbs.,,Orthodox,9/9/1973 0:00,0.99,0.4,0.43,2.2,0.8,0.4,2.2,,,,
1760,Nate Landwehr,"5' 9""",145 lbs.,"72""",Orthodox,6/6/1988 0:00,7.02,0.5,0.51,0,0,0.85,0,,,,
1761,Jeremy Lang,"5' 11""",205 lbs.,,Southpaw,5/11/1975 0:00,1.13,0.5,0.42,4.22,0.6,0,4.2,,,,
1762,Lionel Lanham,,205 lbs.,,,8/31/1980 0:00,0,0,0,0,0,0,0,,,,
1763,Anthony Lapsley,"5' 9""",170 lbs.,,Southpaw,2/13/1980 0:00,0.53,0.34,0.66,0,0,0.2,0,The Recipe,Welterweight,"Fort Wayne, Indiana",United States
1764,Chad Laprise,"5' 10""",170 lbs.,"71""",Orthodox,7/23/1986 0:00,4.78,0.42,0.65,1.05,0.54,0.78,0,The Disciple,Lightweight,"London, Ontario",Canada
1765,Taylor Lapilus,"5' 6""",135 lbs.,"73""",Southpaw,4/8/1992 0:00,3.77,0.45,0.61,0.58,0.4,0.81,0.6,Double Impact,Bantamweight,Paris,France
1766,Icho Larenas,"6' 3""",235 lbs.,,Orthodox,3/12/1980 0:00,0.17,0.15,0.28,0,0,0.14,0,El Dogo,Heavyweight,,Canada
1767,TJ Laramie,"5' 6""",145 lbs.,"66""",Orthodox,10/15/1997 0:00,2.73,0.51,0.26,2.56,0.5,0,0,,,,
1768,Lina Lansberg,"5' 7""",135 lbs.,"65""",Orthodox,3/13/1982 0:00,2.76,0.57,0.44,0.71,0.33,0.5,0.1,,,,
1769,Jeremy Larsen,"5' 10""",145 lbs.,"70""",Orthodox,5/18/1984 0:00,4.87,0.48,0.57,2.49,0.33,0,0,,Featherweight,"Phoenix, Arizona",United States
1770,Ryan Larson,,170 lbs.,,,12/30/1980 0:00,0,0,0,0,0,0,0,,,,
1771,Bobby Lashley,"6' 3""",255 lbs.,"78""",Orthodox,7/16/1976 0:00,3.1,0.63,0.63,11.47,0.7,0,0,,,,
1772,Sione Latu,"6' 0""",215 lbs.,,,,0,0,0,0,0,0,0,,N/A,,
1773,Brock Larson,"5' 11""",170 lbs.,"71""",Southpaw,8/23/1977 0:00,1.39,0.46,0.55,2.67,0.34,0.43,2,,Welterweight,"Brainerd, Minnesota",United States
1774,Ilir Latifi,"5' 10""",205 lbs.,"73""",Orthodox,7/28/1983 0:00,2.01,0.4,0.56,2.02,0.32,1,0.4,The Sledgehammer,Light Heavyweight,Malmo,Sweden
1775,Jenel Lausa,"5' 5""",125 lbs.,"68""",Orthodox,8/1/1988 0:00,1.44,0.42,0.53,0.55,0.66,0.51,0.8,,,,
1776,Joe Lauzon,"5' 10""",155 lbs.,"71""",Orthodox,5/22/1984 0:00,2.84,0.39,0.54,2.39,0.45,0.54,2,J-Lau,Lightweight,"Bridgewater, Massachusetts",United States
1777,Chatt Lavender,"5' 8""",170 lbs.,,,5/24/1976 0:00,0,0,0,0,0,0,0,,,,
1778,Dan Lauzon,"5' 10""",155 lbs.,,Orthodox,3/30/1988 0:00,1.34,0.25,0.61,1.63,0.33,0.8,2.7,The Upgrade,Welterweight,"Bridgewater, Massachusetts",United States
1779,Muhammed Lawal,"6' 0""",205 lbs.,"78""",Southpaw,1/11/1981 0:00,3.79,0.52,0.66,5.96,0.75,0.87,0,,,,
1780,Tom Lawlor,"6' 0""",205 lbs.,"74""",Southpaw,5/15/1983 0:00,2.5,0.42,0.6,2.46,0.32,0.57,1.4,Filthy,Light Heavyweight,"Fall River, Massachusetts",United States
1781,Justin Lawrence,"5' 8""",145 lbs.,"67""",Orthodox,5/15/1990 0:00,3.84,0.35,0.67,0.72,0.28,0.73,0,The American Kid,Featherweight,"Pacific, Missouri",United States
1782,Lance Lawrence,"6' 1""",145 lbs.,"74""",Orthodox,6/26/1993 0:00,5.87,0.5,0.24,1,1,0.5,0,,,,
1783,Robbie Lawler,"5' 11""",170 lbs.,"74""",Southpaw,3/20/1982 0:00,3.5,0.45,0.6,0.68,0.64,0.64,0,Ruthless,Welterweight,"Granite City, Illinois",United States
1784,Lorenz Larkin,"5' 11""",170 lbs.,"72""",Orthodox,9/3/1986 0:00,3.53,0.46,0.63,0.27,0.42,0.79,0.1,The Monsoon,Welterweight,"Riverside, California",United States
1785,Ronnie Lawrence,"5' 8""",135 lbs.,"68""",Switch,6/13/1992 0:00,3.8,0.58,0.61,10.86,0.76,1,0.5,,,,
1786,Eric Lawson,"6' 0""",185 lbs.,,Orthodox,,1.58,0.57,0.44,8.88,0.42,0,3,,,,
1787,Valmir Lazaro,"6' 0""",155 lbs.,"73""",Orthodox,8/15/1985 0:00,4.87,0.37,0.61,1.33,0.4,0.96,0,Bidu,Lightweight,"Salvador, Bahia",Brazil
1788,Mounir Lazzez,"6' 1""",170 lbs.,"76""",Orthodox,11/16/1987 0:00,5.69,0.55,0.45,3.41,1,0.6,0,,,,
1789,Cung Le,"5' 9""",185 lbs.,"70""",Southpaw,5/25/1972 0:00,4.36,0.48,0.66,1.37,0.71,0.88,0.3,,Middleweight,"San Jose, California",United States
1790,Thanh Le,"5' 9""",145 lbs.,"74""",Orthodox,8/28/1985 0:00,1.97,0.4,0.7,0,0,1,0,,,,
1791,Jordan Leavitt,"5' 9""",155 lbs.,"71""",Southpaw,6/2/1995 0:00,1.08,0.55,0.75,6.5,0.66,0,3.2,,,,
1792,Jerome LeBanner,"6' 3""",265 lbs.,,Southpaw,12/26/1972 0:00,0.92,0.35,0.37,0,0,0.5,0,,,,
1793,Mickael Lebout,"5' 11""",155 lbs.,"73""",Orthodox,8/16/1987 0:00,2.6,0.34,0.54,0,0,0.6,0,Ragnar,Lightweight,Paris,France
1794,Stephen Ledbetter,"5' 9""",145 lbs.,,Orthodox,6/30/1982 0:00,1.2,0.38,0.57,5,0.45,1,0,,,,
1795,Chris Leben,"5' 11""",185 lbs.,"73""",Southpaw,7/21/1980 0:00,2.87,0.42,0.52,1.14,0.41,0.53,0.8,The Crippler,Middleweight,"Portland, Oregon",United States
1796,James Lee,"5' 11""",205 lbs.,,Southpaw,9/22/1973 0:00,1.4,0.42,0.27,13.95,0.5,0,7,,Light Heavyweight,"Sylvan Lake, Michigan",United States
1797,Justin Ledet,"6' 4""",205 lbs.,"80""",Orthodox,9/28/1988 0:00,3.35,0.39,0.49,0.23,0.5,0.42,0.2,,,,
1798,David Lee,"5' 10""",155 lbs.,,Orthodox,,1.49,0.5,0.42,0,0,0.5,0,,Featherweight,"London, Greater London",England
1799,Eun Soo Lee,"6' 1""",215 lbs.,,Orthodox,3/7/1982 0:00,0,0,0.6,0,0,0.5,0,,,,
1800,Jackie Lee,,,,,,0,0,0,0,0,0,0,,N/A,,
1801,Tae Hyun Lee,"6' 6""",295 lbs.,,Orthodox,1/17/1975 0:00,1.37,0.31,0.54,5.15,1,0,0,,,,
1802,Tommy Lee,"5' 7""",145 lbs.,,Orthodox,1/20/1977 0:00,0,0,0.75,4.57,0.33,0,0,,,,
1803,Matt Lee,"5' 11""",155 lbs.,,Orthodox,,0,0,0.21,0,0,0,0,,,,
1804,Imani Lee,,,,Orthodox,,0,0,0.33,0,0,0,0,,,,
1805,Vaughan Lee,"5' 6""",125 lbs.,"66""",Orthodox,10/15/1982 0:00,3.47,0.47,0.7,0.81,0.33,0.72,1,,Bantamweight,"Birmingham, West Midlands",England
1806,Rocky Lee,"5' 9""",145 lbs.,,Orthodox,4/8/1987 0:00,2.47,0.51,0.44,1,0.1,0.33,0,,Featherweight,,Taiwan
1807,Andrea Lee,"5' 6""",125 lbs.,"69""",Orthodox,2/11/1989 0:00,5.58,0.49,0.65,1.67,0.45,0.57,0.5,,,,
1808,Kevin Lee,"5' 9""",170 lbs.,"77""",Orthodox,9/4/1992 0:00,3.9,0.42,0.51,3.21,0.43,0.75,0.8,The Motown Phenom,Lightweight,"Grand Rapids, Michigan",United States
1809,Ricky Legere Jr.,"5' 8""",170 lbs.,,,,1.07,0.41,0.6,5,0.41,0,0,,,,
1810,Sherron Leggett,"5' 8""",155 lbs.,,Southpaw,10/27/1978 0:00,2.86,0.51,0.47,5.19,0.8,0.33,0,,,,
1811,Cheyden Leialoha,"5' 8""",135 lbs.,"73""",Orthodox,3/15/1994 0:00,1.87,0.28,0.53,2,0.33,0.71,0,,,,
1812,Stefan Leko,"6' 2""",215 lbs.,,Orthodox,6/3/1974 0:00,2.4,0.43,0.68,0,0,0,0,,,,
1813,Thales Leites,"6' 1""",185 lbs.,"78""",Orthodox,9/6/1981 0:00,2.13,0.4,0.52,2.1,0.27,0.3,1.1,,Middleweight,"Niteroi, Rio de Janeiro",Brazil
1814,Giacomo Lemos,"6' 3""",247 lbs.,"75""",Orthodox,6/23/1989 0:00,0,0,0,0,0,0,0,,,,
1815,Christophe Leninger,"6' 0""",200 lbs.,,Southpaw,,0,0,0,0,0,0,0,,Light Heavyweight,"Scottsdale, Arizona",United States
1816,Jean Francois Lenogue,"6' 0""",185 lbs.,,Orthodox,11/29/1972 0:00,1.13,0.34,0.6,0,0,0.33,0,,,,
1817,Gabe Lemley,"5' 8""",155 lbs.,,Orthodox,,0.82,0.35,0.45,0,0,0,0,,,,
1818,Amanda Lemos,"5' 4""",115 lbs.,"65""",Southpaw,5/22/1987 0:00,6.21,0.64,0.45,1.98,1,1,0.5,,,,
1819,Jesse Lennox,"5' 9""",170 lbs.,"72""",Orthodox,3/10/1982 0:00,2.69,0.32,0.64,1.22,0.66,0.63,0.3,The Ox,Welterweight,"Cedar Rapids, Iowa",United States
1820,Alberta Cerra Leon,"5' 8""",238 lbs.,,,,0,0,0,0,0,0,0,,,,
1821,Nik Lentz,"5' 8""",145 lbs.,"68""",Orthodox,8/13/1984 0:00,3.44,0.47,0.5,3.3,0.32,0.43,1.2,The Carny,Featherweight,"St. Paul, Minnesota",United States
1822,Anthony Leone,"5' 6""",135 lbs.,,Orthodox,5/27/1987 0:00,1.94,0.53,0.56,1.72,0.18,0,0,,,,
1823,Chad Leonhardt,"6' 0""",170 lbs.,,,2/19/1980 0:00,0,0,0,0,0,0,0,,,,
1824,Victoria Leonardo,"5' 5""",125 lbs.,"64""",Orthodox,2/16/1990 0:00,3.4,0.37,0.47,2.39,0.37,0,0,,,,
1825,Michael Lerma,,,,,,0,0,0.45,0,0,0,0,,,,
1826,Kimo Leopoldo,"6' 3""",235 lbs.,,Orthodox,1/5/1968 0:00,0.76,0.83,0.3,4.55,1,0,2.3,,Heavyweight,"Huntington Beach, California",United States
1827,Lukasz Les,,170 lbs.,,,11/5/1981 0:00,0,0,0,0,0,0,0,,,,
1828,Frank Lester,"5' 11""",170 lbs.,,Orthodox,6/10/1984 0:00,2.18,0.36,0.53,0,0,0,0,The Tank,Welterweight,"Temecula, California",United States
1829,Brock Lesnar,"6' 3""",265 lbs.,"81""",Orthodox,7/12/1977 0:00,3.53,0.72,0.5,3.9,0.55,0.6,0.5,,Heavyweight,"Webster, South Dakota",United States
1830,Justin Levens,"5' 11""",185 lbs.,,Orthodox,4/18/1980 0:00,1.24,0.47,0.37,1.69,0.5,0.33,5.1,The Executioner,Middleweight,"Newport Beach, California",United States
1831,Valerie Letourneau,"5' 7""",115 lbs.,"68""",Orthodox,4/29/1983 0:00,4.51,0.37,0.58,0.77,0.45,0.66,0.3,Trouble,Strawweight,"Montreal, Quebec",Canada
1832,Leah Letson,"5' 7""",145 lbs.,"71""",,8/21/1992 0:00,4.87,0.4,0.63,0,0,1,0,,,,
1833,Marcus LeVesseur,"5' 9""",155 lbs.,"70""",Southpaw,7/17/1982 0:00,2.55,0.64,0.37,3.89,0.36,0.83,0.6,The Prospect,Lightweight,"Minneapolis, Minnesota",United States
1834,David Levicki,"6' 5""",275 lbs.,,,,0,0,0,0,0,0,0,,Super Heavyweight,"Orem, Utah",United States
1835,Kyle Levinton,,,,,,0,0,0,0,0,0,0,,,,
1836,Natan Levy,"5' 9""",155 lbs.,"71""",Southpaw,9/30/1991 0:00,1.65,0.6,0.57,2.75,1,1,2.8,,,,
1837,John Lewis,"6' 0""",155 lbs.,,Southpaw,,0,0,0.66,0,0,0,0,,Welterweight,"Las Vegas, Nevada",United States
1838,Chi Lewis-Parry,"6' 9""",243 lbs.,,,8/10/1983 0:00,0,0,0,0,0,0,0,,,,
1839,Derrick Lewis,"6' 3""",260 lbs.,"79""",Orthodox,2/7/1985 0:00,2.59,0.5,0.44,0.52,0.26,0.54,0,The Black Beast,Heavyweight,"Houston, Texas",United States
1840,Bevon Lewis,"6' 3""",185 lbs.,"79""",Orthodox,5/5/1991 0:00,3.73,0.43,0.54,0,0,0.66,0,,,,
1841,Li Jingliang,"6' 0""",170 lbs.,"71""",Orthodox,3/20/1988 0:00,4.52,0.42,0.59,1.28,0.39,0.59,0,,,,
1842,Sam Liera,,,,,,0.82,0.6,0.51,0,0,0.66,0,,,,
1843,Zach Light,"5' 8""",170 lbs.,,Orthodox,2/6/1974 0:00,0.81,0.33,0.48,1.36,1,0,0,The Lisbon Outlaw,Welterweight,"Huntington Beach, California",United States
1844,Chuck Liddell,"6' 2""",205 lbs.,"76""",Orthodox,12/17/1969 0:00,2.97,0.35,0.56,0.44,0.75,0.81,0,The Iceman,Light Heavyweight,"San Luis Obispo, California",United States
1845,Scott Lighty,"6' 2""",205 lbs.,,,10/15/1978 0:00,2.91,0.21,0.49,0,0,0,0,,,,
1846,Chris Liguori,"5' 9""",185 lbs.,,Orthodox,,0.29,0.33,0,0,0,0.5,0,The Story,Lightweight,"Toms River, New Jersey",United States
1847,Jae Suk Lim,"5' 9""",170 lbs.,,Orthodox,11/9/1979 0:00,2.43,0.5,0.37,12.16,1,1,0,,,,
1848,Hyun Gyu Lim,"6' 3""",170 lbs.,"77""",Orthodox,1/16/1985 0:00,4.45,0.41,0.51,0.23,1,0.73,0.2,The Ace,Welterweight,Seoul,South Korea
1849,Juliana Lima,"5' 5""",115 lbs.,"65""",Orthodox,3/15/1982 0:00,1.94,0.44,0.55,1.72,0.31,0.7,0,Ju Thai,Strawweight,"Belo Horizonte, Minas Gerais",Brazil
1850,Douglas Lima,"6' 1""",170 lbs.,,,1/5/1988 0:00,1.92,0.36,0.6,0.6,1,0.46,0,,,,
1851,Dhiego Lima,"6' 2""",170 lbs.,"75""",Orthodox,1/31/1989 0:00,3.14,0.38,0.59,1.38,0.42,0.73,0.7,,Welterweight,"Goiania, Goias",Brazil
1852,Mabelly Lima,"5' 2""",135 lbs.,,Orthodox,1/25/1994 0:00,3.07,0.63,0.44,0,0,1,0,,,,
1853,Jess Liaudin,"5' 9""",170 lbs.,"72""",Orthodox,,2.46,0.51,0.41,3.28,0.53,0.3,1.6,Joker,Welterweight,,France
1854,Miguel Linares,,,,,,6.51,0.5,0.36,0,0,0,0,,,,
1855,Jake Lindsey,"5' 11""",155 lbs.,,Switch,6/21/1986 0:00,3.44,0.52,0.46,0.65,0.33,0.5,0,The Librarian,Lightweight,"Manhattan, Kansas",United States
1856,Matt Lindland,"6' 0""",185 lbs.,"74""",Southpaw,5/17/1970 0:00,2.62,0.5,0.52,3.01,0.48,0.6,1.3,The Law,Middleweight,"Eagle Creek, Oregon",United States
1857,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,6/12/1990 0:00,5.36,0.4,0.56,0.56,0.58,0.67,0.6,Hands of Stone,Flyweight,"Paranagua, Parana",Brazil
1858,Philipe Lins,"6' 2""",240 lbs.,"78""",Orthodox,8/17/1985 0:00,2.66,0.4,0.49,0,0,0,0,,,,
1859,Lucio Linhares,"6' 2""",185 lbs.,,Orthodox,12/8/1973 0:00,0.99,0.22,0.34,1.86,0.5,0.5,1.9,Spartan,Middleweight,"Ipatinga, Minas Gerais",Brazil
1860,Donnie Liles,"5' 9""",170 lbs.,,Orthodox,,2.25,0.41,0.65,2.5,0.28,0,1.2,,,,
1861,Ariane Lipski,"5' 6""",125 lbs.,"67""",Orthodox,1/26/1994 0:00,3.03,0.32,0.48,0.27,0.25,0.45,0.5,,,,
1862,Wesley Little,"6' 4""",205 lbs.,,,,0,0,0,0,0,0,0,,,,
1863,Abner Lloveras,"5' 11""",155 lbs.,,,9/4/1982 0:00,6.27,0.49,0.43,2,0.2,0,0,Skullman,Lightweight,Barcelona,Spain
1864,Brian Lo-A-Njoe,"5' 7""",155 lbs.,,Orthodox,,3.87,0.42,0,0,0,0.66,0,,,,
1865,Dean Lister,"6' 1""",185 lbs.,"75""",Orthodox,2/13/1976 0:00,1.26,0.35,0.61,1.58,0.15,0.5,1.1,The Boogeyman,Middleweight,"San Diego, California",United States
1866,John Lober,"5' 11""",199 lbs.,,Orthodox,2/26/1968 0:00,0,0,0,0,0,0,0,The Machine,Middleweight,"Huntington Beach, California",United States
1867,Artem Lobov,"5' 9""",145 lbs.,"65""",Southpaw,8/11/1986 0:00,3.52,0.41,0.5,0.39,0.25,0.52,0,The Russian Hammer,Featherweight,Dublin,Ireland
1868,Dylan Lockard,"5' 9""",145 lbs.,"72""",Orthodox,5/19/1992 0:00,1.31,0.53,0.52,2.31,0.4,0.28,1.2,,,,
1869,Sean Loeffler,"6' 3""",185 lbs.,,Orthodox,5/23/1982 0:00,0,0,0,0,0,0,0,,,,
1870,Michael Lombardo,"6' 0""",170 lbs.,"72""",Orthodox,4/3/1990 0:00,1.47,0.62,0.31,2.5,0.21,0.6,0,,,,
1871,David Loiseau,"6' 0""",185 lbs.,"76""",Orthodox,12/17/1979 0:00,1.59,0.44,0.43,0.43,0.42,0.36,0.1,The Crow,Light Heavyweight,"Montreal, Quebec",Canada
1872,Christian Lohsen,"6' 2""",155 lbs.,"77""",Southpaw,1/24/1995 0:00,5.27,0.49,0.44,0,0,0,2,,,,
1873,Hector Lombard,"5' 9""",185 lbs.,"71""",Southpaw,2/2/1978 0:00,3.02,0.46,0.53,1.69,0.48,0.77,0.5,Showeather,Welterweight,Matanzas,Cuba
1874,Austin Lingo,"5' 10""",145 lbs.,"70""",Orthodox,7/10/1994 0:00,3.57,0.44,0.62,1,0.66,0.76,0,,,,
1875,Rocky Long,,145 lbs.,,,2/18/1978 0:00,0,0,0,0,0,0,0,,,,
1876,Thomas Longacre,"5' 9""",145 lbs.,,Orthodox,,0,0,0,0,0,0,0,,,,
1877,Loma Lookboonmee,"5' 1""",115 lbs.,"61""",Orthodox,1/18/1996 0:00,5.16,0.55,0.59,0.67,0.25,0.72,0,,,,
1878,Lucas Lopes,"6' 2""",185 lbs.,,,10/5/1979 0:00,0,0,0,0,0,0,0,,,,
1879,Ivan Lopez,"5' 6""",135 lbs.,,Southpaw,,0.9,0.26,0.65,0,0,0.3,0,,,,
1880,Dileno Lopes,"5' 5""",135 lbs.,,,9/26/1984 0:00,2.37,0.36,0.53,2.5,0.31,1,1.5,,Bantamweight,"Manacapuru, Amazonas",Brazil
1881,Federico Lopez,"5' 4""",139 lbs.,,Orthodox,,1.78,0.23,0.3,0,0,0,0,,,,
1882,Steve Lopez,"5' 11""",155 lbs.,,Orthodox,7/30/1984 0:00,1.39,0.24,0.62,0,0,0.37,0,,Lightweight,"South Bend, Indiana",United States
1883,Jorge Lopez,"5' 10""",170 lbs.,,Orthodox,11/21/1988 0:00,2.47,0.59,0.5,3.5,0.41,0.81,0,Lil' Monster,Welterweight,"Las Vegas, Nevada",United States
1884,Christopher Lopez,"5' 10""",170 lbs.,,,1/30/1986 0:00,0,0,0,0,0,0,0,,,,
1885,Gustavo Lopez,"5' 5""",135 lbs.,"67""",Orthodox,6/27/1989 0:00,2.24,0.41,0.51,1.07,0.5,0.27,0.5,,,,
1886,Matthew Lopez,"5' 7""",135 lbs.,"69""",Southpaw,1/21/1987 0:00,3.13,0.5,0.55,3.32,0.6,0.71,1.3,,,,
1887,Nate Loughran,"6' 2""",185 lbs.,,Orthodox,7/28/1980 0:00,1.81,0.4,0.59,0,0,0,2.1,,Welterweight,"Santa Rosa, California",United States
1888,Brendan Loughnane,"5' 10""",145 lbs.,"70""",Switch,12/5/1989 0:00,6.23,0.63,0.53,1.5,0.3,0.92,0,,Featherweight,"Manchester, Greater Manchester",England
1889,Benito Lopez,"5' 10""",135 lbs.,"73""",Switch,4/6/1994 0:00,4.49,0.44,0.58,0,0,0.78,0.3,,,,
1890,Rashard Lovelace,,155 lbs.,,,,0,0,0,0,0,0,0,,,,
1891,Ian Loveland,"5' 8""",145 lbs.,,Orthodox,9/7/1983 0:00,2.71,0.4,0.64,1,0.37,0.69,0.3,The Barn Owl,Bantamweight,"Portland, Oregon",United States
